,created_at,id,full_text,source,retweet_count,favorite_count,hashtags,user_screen_name,user_location,user_followers_count,user_verified,user_handle,sentiments_absa,sentiments
1424,Feb 23,1.36e+18,what if the vaccine is conservative conspiracy designed to get rid of liberals?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,FPB_YT,Unknown,102,False,,-1,
1425,Feb 23,1.36e+18,very good -- but why just k-12? do we not count as college faculty? how badly to you actually want college campuses open? indianapolis city-county council calls for teachers to be prioritized for covid-19 vaccine via,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,DaveStrong11,Indy,213,False,,0,
1426,Feb 23,1.36e+18,number of uk covid vaccinations falls by third as vaccine supply dips | world news,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,WaYs2rOcK,"New Delhi, India",51,False,,0,
1427,Feb 23,1.36e+18,a race against time: vaccine drive needs boost amid spike,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,NewsChantOnline,India,161,False,,-1,
1428,Feb 23,1.36e+18,"bulletin on covid-19 : jk reports 94 new positive cases, 123298 recovered so far","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"Bulletin,NovelCoronavirus,covid19,government,kashmir,Srinagar,india,Diprjk,5dariyanews,coronavirus,covid19",roufaminnews5,Jammu And Kashmir,5045,False,,0,
1429,Feb 23,1.36e+18,pmo reviews surge in covid-19 cases,"<a href=""https://hocalwire.com"" rel=""nofollow"">Hocalwire Social Share</a>",0,1,"PrimeMinisterOffice,Coronavirus,UnionHealthSecretaryRajeshBhushan",TheHansIndiaWeb,Hyderabad,6882,False,,0,
1430,Feb 23,1.36e+18,arkansas covid vaccines just opened up for 65 years old and up. here’s link – you don’t have to be mercy patient and they’ll stupidly ask about insurance but don’t let that scare you off you don’t have to have insurance.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,baker375,Currently India,39,False,,0,
1431,Feb 23,1.36e+18,more than 1.17 crore doses administered in india till now. this includes nearly 13 lakh healthcare workers who have received their second dose of covid-19 vaccine.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,20,LargestVaccineDrive,HemanNamo,New Delhi,33809,False,,0,
1432,Feb 23,1.36e+18,me when they start rolling out the vaccine to the older people.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,Middaughsome,unknown,333,False,,0,
1433,Feb 23,1.36e+18,"pune municipal corporation areas registered 96 per cent vaccination on tuesday, with total of 2,892 of out of estimated 3,000 vaccine beneficiaries getting the dose.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,6,,ExpressPune,Pune,2300,True,,0,
1434,Feb 23,1.36e+18,opinions on the covid vaccine ?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,mrwbkl,LDN,5044,False,,0,
1435,Feb 23,1.36e+18,"james argent, 33, receives his first dose of the oxford-astrazeneca vaccine","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,news98info,"Uttar Pradesh, India",123,False,,1,
1436,Feb 23,1.36e+18,u.s. pneumonia vaccine market via,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,"Prevnar13,Pneumovax,V114,PF,GSK3,vaccine,pneumonia,cdc",DPIResearch,"New Delhi, India",835,False,,1,
1437,Feb 23,1.36e+18,vijayawada: covid vaccination drive launched for police personnel,"<a href=""https://hocalwire.com"" rel=""nofollow"">Hocalwire Social Share</a>",0,0,"PolicePersonnel,VaccinationDrive,Coronavirus",TheHansIndiaWeb,Hyderabad,6882,False,,0,
1438,Feb 23,1.36e+18,"me an individual with my first dose of the vaccine cannot meet up with other people until the 29th, but school kids who aren't eligible for the vaccine can go to school and mix with 30+ households from the 8th. nothing is making sense.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,2,,__nah62,LDN,803,False,,-1,
1439,Feb 23,1.36e+18,common man getting his vaccine,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",228,1993,,hvgoenka,Mumbai,1620047,True,,0,
1440,Feb 23,1.36e+18,me and my pals after we get the vaccine,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,8,,brainrotool,India,349,False,,0,
1441,Feb 23,1.36e+18,sobering. data visualisation of the lives lost to covid-19 in us by reuters:,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,,Chaits_,"Mumbai, India",1232,False,,0,
1442,Feb 23,1.36e+18,waiving ip will not boost vaccine production: pharma group,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,RavindraSoni1,Bhopal,409,False,,0,
1443,Feb 23,1.36e+18,"maharashtra reports more than 6,000 new covid-19 cases, 51 deaths","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,iamrashed,"Dhaka,bangladesh",313,False,,-1,
1444,Feb 23,1.36e+18,argentina president says no law broken in vaccine scandal,"<a href=""https://www.colombiaonline.com/"" rel=""nofollow"">M360 Twitter APIs App</a>",0,1,,wetheworldmagz,"Kolkata, West Bengal, India",115,False,,1,
1445,Feb 23,1.36e+18,"prick balloon and it goes pop prick of vaccine is now priority -- top one cactus is called prickly pears, which, to pluck, no one dares and prick an ego -- and get sodden, sullen sop! -------------- lw/fw#1882","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,GBamboat,Secunderabad,163,False,,0,
1446,Feb 23,1.36e+18,"more than seven billion people are to be vaccinated, but only handful of companies can produce vaccines. the reason is vaccine patents.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",8,31,,WIONews,India,310981,True,,-1,
1447,Feb 23,1.36e+18,just got my second dose of the covid vaccine and can barely keep my eyes open,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,xokrystalleigh,Da County,521,False,,-1,
1448,Feb 23,1.36e+18,the uk government said it remains on track to offer coronavirus vaccines to all adults by july even as the pace drops,"<a href=""http://livemint.com"" rel=""nofollow"">Livemint</a>",4,10,,livemint,India,1949497,True,,1,
1449,Feb 23,1.36e+18,"australian high commissioner to india, barry o'farrell lauds india's efforts in tackling pandemic & rollout. says india remains natural leader in the region and it has and will play leading role in covid-19 recovery. in","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17,87,"COVID19,vaccine,BHU",CSGwari,"वाराणसी, भारत",456,False,,1,
1450,Feb 23,1.36e+18,the nhs: don’t be fat and trans u’ll die also the nhs: loljk you coulda had the vaccine month ago,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,,theysingular,LDN,605,False,,0,
1451,Feb 23,1.36e+18,"nagpur: 8,452 healthcare workers (hcw) and frontline workers (flw) took covid-19 vaccine in 11 districts of vidarbha on tuesday. 1,823 hcw took first dose, 2,361 hcw took second dose and 4,268 flw took first dose.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,anjayaaTOI,"Nagpur, Maharashtra",1366,False,,0,
1452,Feb 23,1.36e+18,got the first dose of the vaccine this morning.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,saman1103,"Rajasthan, India",792,False,,0,
1453,Feb 23,1.36e+18,"| india and south africa have been pushing proposal to temporarily suspend vaccine patents. but, the rich countries—accused of hoarding supplies—are blocking the proposal. last-ditch attempt is now underway to secure the waiver. tells you more.","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",30,113,Gravitas,WIONews,India,310981,True,,0,
1454,Feb 23,1.36e+18,co win app: co-win 2.0 in the works for covid vaccine self-registration - the economic times,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,SaketJha231219,India,5690,False,,1,
1455,Feb 23,1.36e+18,"pic 01: promoted post of is showing on fb on 23rd feb 2021 regarding side effect of indian vaccine pic 02: after clicking on link, it opens an article dated 18 jan 2021 why bbc is promoting such story which is 1 month old? to malign the image of indian vaccine?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,,socioshashank,New Delhi,429,False,,0,
1456,Feb 23,1.36e+18,amravati becomes maharashtra’s new covid-19 hotspot. but how did it happen?,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,iamrashed,"Dhaka,bangladesh",313,False,,1,
1457,Feb 23,1.36e+18,"ceo: lateral flow tests, vaccine passports under consideration in bid to get cricket crowds back # emirates old trafford was one of england's bases for their bio-secure home season in 2020 lateral flow tests and vaccination ... -","<a href=""http://t20ipl.com/"" rel=""nofollow"">IPL Website </a>",0,0,Lancashire,CricketT20IPL,India,2639,False,,0,
1458,Feb 23,1.36e+18,"wuhanvirus also called covid-19, gift of china to the world, continues to be disrupt and the world is struggling where as china continues to flourish.. while their vaccine supplied to the world is only 86% effective but they have controlled the virus","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,,AmitSharmadel,New delhi,315,False,,-1,
1459,Feb 23,1.36e+18,"so the indian government wants to innoculate me now. my question - which vaccine will be jabbed with? have survived quite well without any medicine or vaccine, will this vaccine pose threat to my life?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,NostradamuSez,Bombay,672,False,,0,
1460,Feb 23,1.36e+18,we tot our vaccine was affective and we were helping the world.  south africa asks india's serum institute to take back vaccines,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,AndhBhakt,mddanish120,kolkata,70,False,,-1,
1461,Feb 23,1.36e+18,"distribution of vaccine is key to stop spreading.. mh, kerala and gujrat should be on radar first..","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,COVID19Vaccine,sandeepghanekar,India,82,False,,0,
1462,Feb 23,1.36e+18,also philippines if anyone can answer why the west .. us uk germany france etc.. doesnt have an inactivated vaccine which btw is used for flu.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,6,,sanchak74,India,2392,False,,-1,
1463,Feb 23,1.36e+18,dear modiji appreciate your initiative to distribute focus vaccine all around the world. but it is much necessary to first vaccinate indians. the vaccine is made from the tax we pay. kindly provide vaccine to public.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,ShivangiShrey12,India,8,False,,0,
1464,Feb 23,1.36e+18,"so pakistani army will have jab of astra zeneca covid vaccine made in india. so much of begharaiti ?!.. pet project of pakistani army ""bleed india through thousand cuts"" ""ghazwa-e-hind"" having haraam vaccine from india.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,luckyfresh,India,455,False,,0,
1465,Feb 23,1.36e+18,"“lab-made antibodies are showing promise for preventing covid-19 infection in those at high risk of contracting the disease. with vaccines in short supply in the united states and elsewhere, the...” —","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,AkshayS84661920,"Mumbai, Maharashtra, India",99,False,,1,
1466,Feb 23,1.36e+18,covid-19 vaccination stage 2: those below age cut-off for elderly may have to prove comorbidity,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,iamrashed,"Dhaka,bangladesh",313,False,,0,
1467,Feb 23,1.36e+18,when will life return to normal? in 7 years at today's vaccine rates.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,TheAPSHARMA,NEW DELHI,239,False,,0,
1468,Feb 23,1.36e+18,"update on vaccination- day 39 more than 1.19 crore doses administered 1.61 lakh vaccine doses given till 6 pm today; 63,458 hcws received second dose of vaccine today read more:","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",25,48,"COVID19,LargestVaccineDrive",PIB_India,New Delhi,2257199,True,,0,
1469,Feb 23,1.36e+18,"covid-19 cases are on the rise in india. coronavirus strains are mutating, and with it comes newer symptoms. on sunday, aiims director randeep guleria said herd immunity is very difficult to attain, and one should not think about it. read:","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"COVID19,tnec",tnec_IN,"Guwahati, India",416,False,,-1,
1470,Feb 23,1.36e+18,"more than 13 lakh healthcare workers, who had received the first dose of vaccines since the launch of covid immunisation drive last month, have been inoculated with the final dose, with 63,458 of them","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,OmmcomNews,OmmcomNews,"Bhubaneshwar, India",3548,False,,0,
1471,Feb 23,1.36e+18,i have very simple question. if patanjali vaccine is effective then why govt is spending crores together of money for covid vaccine ??,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,gopalkrishna__,India,104,False,,0,
1472,Feb 23,1.36e+18,evidence of escape of sars-cov-2 variant b.1.351 from natural and vaccine induced sera.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,BagaiDr,"New Delhi, India",980,False,,1,
1473,Feb 23,1.36e+18,more than 1 crore 19 lakh vaccine doses administered in country so far,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3,47,COVID,airnewsalerts,"New Delhi, India",2628345,True,,0,
1474,Feb 23,1.36e+18,"pfizer and moderna pledge to congress to ramp up covid-19 vaccine production as us death toll tops 500,000 pfizer and moderna have prepared written testimonies to the us congress, promising to boost vaccine production in the coming months, as the countr…","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,theblofaiz,"Mumbai, India",33,False,,0,
1475,Feb 23,1.36e+18,"great that numbers are going low! now is time to go for the kill. speed up vaccine delivery, get senior citizens in vaccine ambit & ramp testing upto 30,000/day! should not rise again. go for it!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,Covid19,shardulbajikar,"Mumbai, India",1347,False,,1,
1476,Feb 23,1.36e+18,: receives 2 million doses of vaccine from serum institute of india.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"BreakingNews,Bangladesh,COVID19,coronavirus,India",AlwaysWild24,India,4,False,,0,
1477,Feb 23,1.36e+18,"new delhi: the cumulative number of covid-19 vaccine doses administered to healthcare and frontline workers in the country has crossed 1.19 crore, the union health ministry said on tuesday.","<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",0,0,,DailyTaskeen,"Jammu, Jammu And Kashmir",122,False,,0,
1478,Feb 23,1.36e+18,"vaccine administration is going on at very slow pace. by the time most are vaccinated, new strains will develop. depressing","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,11Poetic,India,361,False,,-1,
1479,Feb 23,1.36e+18,alert: sri lanka has ordered additional 13.5 million doses of oxford astrazeneca vaccine from india sri lanka to soon start second phase of vaccination  they've dropped plan to vaccinate people with chinese and russian vaccine as it's not ready yet good job sri lanka,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3,10,,abhi_rocks1004,India,1220,False,,-1,
1480,Feb 23,1.36e+18,coronavirus lockdown day 2: maharashtra's amravati sees record spike of 926 covid-19 cases,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6,9,,FinancialXpress,"New Delhi, India",712888,True,,0,
1481,Feb 23,1.36e+18,"recovery rate of covid infected is 97%. success rate of vaccine is 70%. meaning, chance of dying by covid is 3% vs that of getting covid is 30% after vaccination. why would anyone reasonable take vaccine till it's more than 97% effective - evenif only for 6 months?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,MadhavArvindD,Pune,27,False,,0,
1482,Feb 23,1.36e+18,my super hero my dad got covid vaccine,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,3,"arunchal,pradesh",NanaDebia,Ziro,104,False,,1,
1483,Feb 23,1.36e+18,private sector has also shown its willingness and intent to support and augment government’s capacity across the value chain of covid-19 vaccine distribution and administration,"<a href=""http://livemint.com"" rel=""nofollow"">Livemint</a>",4,13,,livemint,India,1949497,True,,1,
1484,Feb 23,1.36e+18,millions of people around the world may not get access to covid-19 vaccine until as late as 2024 unless reverses the trump administration's blockage of emergency measures at the world trade organization:,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"WTO,PeoplesVaccine",deedeesmiles4u,MA,1658,False,,0,
1485,Feb 23,1.36e+18,"covid vaccination in crosses 24.91 lakh with 1.82 lakh people vaccinated in the last 24 hrs. death toll due to 8374 with 18 deaths & 366 new cases in the last 24 hrs. total number of infection 5.44 lakh, recovered 4.92 lakh. recovery rate 90.58 %.: dghs.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,"Bangladesh,Coronavirus",airworldservice,"New Delhi, India",1307,True,,0,
1486,Feb 23,1.36e+18,"we need to seriously invoke doha declaration on public health and save humanity from exploitation of poor people. if company is charging price, why should govt pay the compensation? pfizer plays hardball in covid-19 vaccine negotiations - stat","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17,19,,ashwani_mahajan,"Delhi, India",34664,True,,1,
1487,Feb 23,1.36e+18,"since there is lot of stress on vaccine manufacturers, so leader who openly defies the vaccination campaign.. in solidarity with all frontline workers.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,1,YA_को_पलटाएंगे_AY_को_लाएंगे,kartik_47391,India,14,False,,1,
1488,Feb 23,1.36e+18,"covid vaccination in crosses 24.91 lakh with 1.82 lakh people vaccinated in the last 24 hrs. death toll due to 8374 with 18 deaths & 366 new cases in the last 24 hrs. total number of infection 5.44 lakh, recovered 4.92 lakh. recovery rate 90.58 %.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7,29,"Bangladesh,Coronavirus",airnewsalerts,"New Delhi, India",2628345,True,,0,
1489,Feb 23,1.36e+18,'there has never been time when opposition to vaccines has not existed' — traces the history of vaccine opposition in india,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3,10,ExpressExplained,ieexplained,"New Delhi, India",19057,True,,0,
1490,Feb 23,1.36e+18,"| 76 new covid-19 cases and 87 recoveries reported today. total cases: 3,19,702 total recoveries: 3,15,722 death toll: 2,785 active cases: 1,195","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"Rajasthan,Corona,coronavirus,COVID",thefirstindia,"Jaipur, India",6945,False,,0,
1491,Feb 23,1.36e+18,"covid-19 vaccination: over 1.19 cr healthcare, frontline workers vaccinated in india","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,35,"COVID19,COVID19Vaccine,COVID19Vaccination",otvnews,"Bhubaneswar, India",643900,True,,0,
1492,Feb 23,1.36e+18,president ghani lauds pm modi as afghanistan begins covid-19 vaccination using india-made vaccine,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,You_Deeptech,"Surat, India",54,False,,1,
1493,Feb 23,1.36e+18,lebanon mps skip vaccine queue putting funding at risk,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,,NewAgeBDcom,Dhaka,78708,False,,-1,
1494,Feb 23,1.36e+18,"this 105-year-old beat covid. she credits gin-soaked raisins. lucia declerck, the oldest resident of her new jersey nursing home, tested positive for the virus on her 105th birthday, one day after her second vaccine shot","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,,suhasiniraj,Delhi,9771,False,,1,
1495,Feb 23,1.36e+18,taken second dose of covishild. please take the vaccine at your turn. together we all can defeat covid.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,6,"coronavirus,COVID19,CoronaVaccine,Covishild",DhananjayaSabat,"New Delhi, India",208,False,,1,
1496,Feb 23,1.36e+18,"another roadblock: vaccine patents. india wants waiver. developing countries support it at the wto. rich countries oppose it. if patents are not unlocked, the pandemic will last another 5 years, or more.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",28,262,WuhanVirus,palkisu,delhi,220047,True,,-1,
1497,Feb 23,1.36e+18,anyone went to lab to see what all present in vaccine ?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,,anshsharma,India,971,False,,0,
1498,Feb 23,1.36e+18,on with + india's vaccine story + india pushes for waiver on vaccine patents + in sri lanka + & his cabinet abstains from china genocide vote + the first sounds of + australia facebook truce,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",23,76,"Gravitas,Mars",WIONews,India,310981,True,,0,
1499,Feb 23,1.36e+18,covid-19 vaccination in india: over 1.19 crore healthcare and frontline workers vaccinated d-frontline-workers-vaccinated-against-covid-19-govt-2337095.html,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,1,"COVID19,Vaccination,Vaccine,Healthcare,FrontlineWorkers,Coronavirus,Pandemic",latestly,"Mumbai, India",68492,True,,0,
1500,Feb 23,1.36e+18,uk pm boris johnson says ‘very optimistic of meeting target to lift covid-19 lockdown but nothing can be guaranteed’,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,2,"UnitedKingdom,BorisJohnson,Coronavirus,COVID19,Pandemic,Lockdown",latestly,"Mumbai, India",68492,True,,-1,
1501,Feb 23,1.36e+18,brazil is using two vaccines for inoculating its citizens. 1. chinese-developed coronavac 2. one developed by oxford university and british-swedish pharmaceutical firm astrazeneca 3. approved the pfizer-biontech coronavirus vaccine,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,NarayanIndia1,"Maharashtra,  India",124,False,,0,
1502,Feb 23,1.36e+18,"when you get your second vaccine dose, your selfies look more like mona lisa ‘s smile : sfumato ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,51,,anilbhatortho,"Manipal, India",2691,False,,0,
1503,Feb 23,1.36e+18,"unlike healthy people, cancer patients need to know much more than just the assigned priority tier before getting the vaccine shots, since many of them may have weakened immune systems caused either by cancer or the treatment received. read more :","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,drrangarao,"New Delhi, India",136,False,,0,
1504,Feb 23,1.36e+18,novak djokovic speaks on covid vaccination after the controversial ‘booing’ at ao trophy presentation ceremony.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"NovakDjokovic,AusOpen,AO2021,Tennis",SportzFirst,New Delhi,343,False,,0,
1505,Feb 23,1.36e+18,stage set for reopening of schools for students of classes vi to viii education minister sabita indra reddy said managements of the schools to strictly follow covid-19 guidelines on the premises of the schools.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"schoolsreopening2021,COVID,coronavirus",uskyeducation,Visakhapatnam,32,False,,0,
1506,Feb 23,1.36e+18,"update on covid-19 vaccination- day 39 more than 1.19 cr covid19 vaccine doses administered 1.61 vaccine doses given till 6 pm today; 63,458 hcws received second dose of vaccine today","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,Nitendradd,New Delhi,1840,False,,0,
1507,Feb 23,1.36e+18,us president joe biden announced five-day mourning for more than 500 thousand deaths from the coronavirus. the death toll from covid-19 has exceeded us military casualties in the two world wars combined.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,2,,Xia257,India,333,False,,-1,
1508,Feb 23,1.36e+18,"| how safe is covid-19 vaccination? jagran new media's held an in-depth analysis with dr and dr virendra kumar mittal, get answers to all your queries here!","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2,2,JagranDialogues,JagranEnglish,"New Delhi, India",8501,True,,1,
1509,Feb 23,1.36e+18,govt looks to involve private sector once vaccine drive expands to 50-plus age group – times of india,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,reuelek,"Hyderabad, Telangana, India",138,False,,0,
1510,Feb 23,1.36e+18,"be sure to register for university's - an event unlike any other. over 25 leaders in vaccine development, research and more are coming together for this unprecedented event. learn more:","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,"VaccineSymposium,publichealth,COVID19",CGC_Mumbai,"Mumbai, India",537,False,,1,
1511,Feb 23,1.36e+18,the approval came day after media reports said pfizer representatives had told brazilian senators that the country's regulatory requirements were excessively strict,"<a href=""http://livemint.com"" rel=""nofollow"">Livemint</a>",0,6,,livemint,India,1949497,True,,-1,
1512,Feb 23,1.36e+18,the race to create world-class ventilator to combat covid-19 india,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,"Ventilators,Covid19Pandemic,coronavirus,COVID19Vaccination",_Indiaupdates,"New Delhi, India",241,False,,0,
1513,Feb 23,1.36e+18,"on covid-19 vaccination- day 39 more than 1.19 cr covid19 vaccine doses administered 1.61 vaccine doses given till 6 pm today; 63,458 hcws received second dose of vaccine today","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"UPDATE,Covid_19,vaccine,vaccines,COVID19Vaccine,COVID19Vaccination",tarun10sharma,Delhi,2802,False,,0,
1514,Feb 23,1.36e+18,"my friend post vaccination,after 5hr developd few adverse effects mentioned/reported. hot flushes, lack of appetite,fever , chills & nausea(retching too). taken paracetamol 500mg six hourly. don't panic post jab work.few are not experiencing also. anyway take vaccine","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,Covid_19,svmurthy,"Warangal,Telangana   ",1357,False,,0,
1515,Feb 23,1.36e+18,"in context of other nations 1.19cr is huge number. however for india, 1.19cr is slow speed. private sector has to be roped in at some point, many want to get vaccinated but can't. vaccine stocks is hardly an issue. ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,swarad07,India,342,False,,-1,
1516,Feb 23,1.36e+18,"update on covid-19 vaccination- day 39 more than 1.19 cr covid19 vaccine doses administered 1.61 vaccine doses given till 6 pm today; 63,458 hcws received second dose of vaccine today more :","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,IndiaFightsCorona,PIBImphal,"Manipur, India",4608,True,,0,
1517,Feb 23,1.36e+18,"in video clip viewed hundreds of thousands of times on social media, us rapper pitbull repeats the false assertion that the covid-19 pandemic was planned. this claim is false.","<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",2,6,"FakeNews,COVID19,coronavirus",boomlive_in,"Mumbai, India",65507,True,,-1,
1518,Feb 23,1.36e+18,the approval to the vaccine without phase-3 efficacy data had drawn severe criticism with the government reiterating its stand that the vaccine was safe to use,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",2,3,,BT_India,India,1096599,True,,1,
1519,Feb 23,1.36e+18,americans less worried about dying from covid-19 as support for vaccine mandate grows,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,RavindraSoni1,Bhopal,409,False,,1,
